system:index,image_date,mean,median,source,std,variance,.geo
1_1_20020813,1029196800000,{NDWI=0.05564536970877165},{NDWI=0.04507545462769011},LANDSAT/LT5_L1T_32DAY_NDWI/20020813,{NDWI=0.09934103516720677},{NDWI=0.009868641268092213},
1_1_20020914,1031961600000,{NDWI=0.04477552659524033},{NDWI=0.045708067656036404},LANDSAT/LT5_L1T_32DAY_NDWI/20020914,{NDWI=0.03781327031977888},{NDWI=0.0014298434122766701},
1_1_20021016,1034726400000,{NDWI=-0.04997059889295794},{NDWI=-0.06804600256984517},LANDSAT/LT5_L1T_32DAY_NDWI/20021016,{NDWI=0.09538434476374615},{NDWI=0.009098173226009186},
1_1_20021117,1037491200000,{NDWI=0.7119667566252221},{NDWI=0.7313026663931933},LANDSAT/LT5_L1T_32DAY_NDWI/20021117,{NDWI=0.15089091028093493},{NDWI=0.022768066805409153},
1_1_20021219,1040256000000,{NDWI=0.7524440856595795},{NDWI=0.7467107987403869},LANDSAT/LT5_L1T_32DAY_NDWI/20021219,{NDWI=0.023258326736342167},{NDWI=5.409497625744489E-4},
1_1_20030101,1041379200000,{NDWI=0.5566052739488402},{NDWI=0.558377206325531},LANDSAT/LT5_L1T_32DAY_NDWI/20030101,{NDWI=0.014902003717671673},{NDWI=2.2206971480150033E-4},
1_1_20030202,1044144000000,{NDWI=0.6735067296305711},{NDWI=0.821847941564477},LANDSAT/LT5_L1T_32DAY_NDWI/20030202,{NDWI=0.40117511804545236},{NDWI=0.16094147533878264},
1_1_20030306,1046908800000,{NDWI=0.4598463587317098},{NDWI=0.3657105006277561},LANDSAT/LT5_L1T_32DAY_NDWI/20030306,{NDWI=0.21865842193469706},{NDWI=0.04781150548297201},
1_1_20030407,1049673600000,{NDWI=0.22714741669464017},{NDWI=0.21921935648310417},LANDSAT/LT5_L1T_32DAY_NDWI/20030407,{NDWI=0.02320991054153613},{NDWI=5.386999473461099E-4},
1_1_20030509,1052438400000,{NDWI=0.673654607714039},{NDWI=0.7152879337469736},LANDSAT/LT5_L1T_32DAY_NDWI/20030509,{NDWI=0.2089205182218444},{NDWI=0.04364778293408402},
1_1_20030610,1055203200000,{NDWI=0.09835620323620928},{NDWI=0.10765011056705757},LANDSAT/LT5_L1T_32DAY_NDWI/20030610,{NDWI=0.15633956238320185},{NDWI=0.02444205876617106},
1_1_20030712,1057968000000,{NDWI=0.20375631221701582},{NDWI=0.1738593742251396},LANDSAT/LT5_L1T_32DAY_NDWI/20030712,{NDWI=0.15283916116598817},{NDWI=0.023359809185922904},
1_1_20030813,1060732800000,{NDWI=0.07811635091034104},{NDWI=0.06627038959413767},LANDSAT/LT5_L1T_32DAY_NDWI/20030813,{NDWI=0.12531494960923115},{NDWI=0.015703836595564142},
1_1_20030914,1063497600000,{NDWI=-0.04140461537544285},{NDWI=-0.06448327004909515},LANDSAT/LT5_L1T_32DAY_NDWI/20030914,{NDWI=0.10607191375583135},{NDWI=0.011251250887824523},
1_1_20031016,1066262400000,{NDWI=0.42119587156666466},{NDWI=0.44814039915800097},LANDSAT/LT5_L1T_32DAY_NDWI/20031016,{NDWI=0.12430236285712738},{NDWI=0.015451077411864961},
1_1_20031117,1069027200000,{NDWI=0.8400570362106461},{NDWI=0.8487490359693766},LANDSAT/LT5_L1T_32DAY_NDWI/20031117,{NDWI=0.05162181178243802},{NDWI=0.0026648114517014566},
1_1_20031219,1071792000000,{NDWI=0.8882136609106381},{NDWI=0.8979301845155111},LANDSAT/LT5_L1T_32DAY_NDWI/20031219,{NDWI=0.03819542805218194},{NDWI=0.0014588907240894072},
1_1_20040101,1072915200000,{NDWI=0.8882136609106381},{NDWI=0.8979301845155111},LANDSAT/LT5_L1T_32DAY_NDWI/20040101,{NDWI=0.03819542805218194},{NDWI=0.0014588907240894072},
1_1_20040202,1075680000000,{NDWI=0.7240530258726234},{NDWI=0.7523086230519792},LANDSAT/LT5_L1T_32DAY_NDWI/20040202,{NDWI=0.11184923247564506},{NDWI=0.012510250805390892},
1_1_20040305,1078444800000,{NDWI=0.9280194029532767},{NDWI=0.938298407438639},LANDSAT/LT5_L1T_32DAY_NDWI/20040305,{NDWI=0.033848270399128765},{NDWI=0.0011457054090125364},
1_1_20040406,1081209600000,{NDWI=0.8107171511612905},{NDWI=0.9265434386921517},LANDSAT/LT5_L1T_32DAY_NDWI/20040406,{NDWI=0.4077815286694548},{NDWI=0.16628577512399736},
1_1_20040508,1083974400000,{NDWI=0.14577096938226214},{NDWI=0.14487731301939333},LANDSAT/LT5_L1T_32DAY_NDWI/20040508,{NDWI=0.20739682244783222},{NDWI=0.04301344196145765},
1_1_20040609,1086739200000,{NDWI=0.0924694898922472},{NDWI=0.11819872628023595},LANDSAT/LT5_L1T_32DAY_NDWI/20040609,{NDWI=0.2694940352600784},{NDWI=0.0726270350407604},
1_1_20040711,1089504000000,{NDWI=0.1300223480343421},{NDWI=0.16043043231207227},LANDSAT/LT5_L1T_32DAY_NDWI/20040711,{NDWI=0.23857659701489267},{NDWI=0.05691879264320649},
1_1_20040812,1092268800000,{NDWI=0.01581900113797909},{NDWI=0.027675851131789386},LANDSAT/LT5_L1T_32DAY_NDWI/20040812,{NDWI=0.23070633626421852},{NDWI=0.05322541359245867},
1_1_20040913,1095033600000,{NDWI=-0.011702551383960922},{NDWI=-0.007512241572338349},LANDSAT/LT5_L1T_32DAY_NDWI/20040913,{NDWI=0.24892733520105972},{NDWI=0.061964818210300754},
1_1_20041015,1097798400000,{NDWI=0.12387831435624716},{NDWI=0.274111516152819},LANDSAT/LT5_L1T_32DAY_NDWI/20041015,{NDWI=0.3061961024794716},{NDWI=0.09375605317361908},
1_1_20041116,1100563200000,{NDWI=0.7592519389359743},{NDWI=0.7540193798486143},LANDSAT/LT5_L1T_32DAY_NDWI/20041116,{NDWI=0.2842692785861741},{NDWI=0.08080902274790387},
1_1_20041218,1103328000000,{NDWI=0.6622175033078501},{NDWI=0.6625626683235168},LANDSAT/LT5_L1T_32DAY_NDWI/20041218,{NDWI=0.014125137846704432},{NDWI=1.995195191884019E-4},
1_1_20050101,1104537600000,{NDWI=0.7240360913736247},{NDWI=0.7203160737242017},LANDSAT/LT5_L1T_32DAY_NDWI/20050101,{NDWI=0.024958726259787133},{NDWI=6.229380165109877E-4},
1_1_20050202,1107302400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_32DAY_NDWI/20050202,{NDWI=null},{NDWI=null},
1_1_20050306,1110067200000,{NDWI=0.18488789733987732},{NDWI=0.18568209255183185},LANDSAT/LT5_L1T_32DAY_NDWI/20050306,{NDWI=0.009194348481729318},{NDWI=8.453604400347821E-5},
1_1_20050407,1112832000000,{NDWI=0.2055500670028176},{NDWI=0.2192164435500778},LANDSAT/LT5_L1T_32DAY_NDWI/20050407,{NDWI=0.02871118545602534},{NDWI=8.24332170290281E-4},
1_1_20050509,1115596800000,{NDWI=0.1071257837230884},{NDWI=0.08965290734625381},LANDSAT/LT5_L1T_32DAY_NDWI/20050509,{NDWI=0.1836397645187996},{NDWI=0.03372356311252017},
1_1_20050610,1118361600000,{NDWI=0.11999975322727544},{NDWI=0.11323667907003146},LANDSAT/LT5_L1T_32DAY_NDWI/20050610,{NDWI=0.14658966217571995},{NDWI=0.0214885290567917},
1_1_20050712,1121126400000,{NDWI=0.2099091522669278},{NDWI=0.21121678305168945},LANDSAT/LT5_L1T_32DAY_NDWI/20050712,{NDWI=0.11823604982313848},{NDWI=0.013979763477779687},
1_1_20050813,1123891200000,{NDWI=0.1438191106423753},{NDWI=0.13118136354855128},LANDSAT/LT5_L1T_32DAY_NDWI/20050813,{NDWI=0.10120582389238562},{NDWI=0.010242618789736571},
1_1_20050914,1126656000000,{NDWI=-0.035409941955213194},{NDWI=-0.05874106011076553},LANDSAT/LT5_L1T_32DAY_NDWI/20050914,{NDWI=0.10059059616339262},{NDWI=0.010118468036506739},
1_1_20051016,1129420800000,{NDWI=0.2529714227901337},{NDWI=0.23806323673990037},LANDSAT/LT5_L1T_32DAY_NDWI/20051016,{NDWI=0.23495966247653294},{NDWI=0.055206042991086286},
1_1_20051117,1132185600000,{NDWI=0.03906652582839708},{NDWI=0.0824160889411966},LANDSAT/LT5_L1T_32DAY_NDWI/20051117,{NDWI=0.26122803618979207},{NDWI=0.06824008689157532},
1_1_20051219,1134950400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_32DAY_NDWI/20051219,{NDWI=null},{NDWI=null},
1_1_20060101,1136073600000,{NDWI=0.768972702863865},{NDWI=0.7668644647667373},LANDSAT/LT5_L1T_32DAY_NDWI/20060101,{NDWI=0.02007869469368825},{NDWI=4.0315398060234467E-4},
1_1_20060202,1138838400000,{NDWI=0.8308115915018052},{NDWI=0.8637877188937765},LANDSAT/LT5_L1T_32DAY_NDWI/20060202,{NDWI=0.23606226518216958},{NDWI=0.05572539304293695},
1_1_20060306,1141603200000,{NDWI=0.7305991008965237},{NDWI=0.7261680353771557},LANDSAT/LT5_L1T_32DAY_NDWI/20060306,{NDWI=0.01726444611199524},{NDWI=2.980610995539875E-4},
1_1_20060407,1144368000000,{NDWI=0.8854478167920371},{NDWI=0.9500725657851607},LANDSAT/LT5_L1T_32DAY_NDWI/20060407,{NDWI=0.31894165396020624},{NDWI=0.10172377863087192},
1_1_20060509,1147132800000,{NDWI=0.395785627581376},{NDWI=0.4964526222811805},LANDSAT/LT5_L1T_32DAY_NDWI/20060509,{NDWI=0.4190721701545816},{NDWI=0.1756214837980706},
1_1_20060610,1149897600000,{NDWI=0.01673485161583115},{NDWI=0.02221278524534269},LANDSAT/LT5_L1T_32DAY_NDWI/20060610,{NDWI=0.2798459421293187},{NDWI=0.07831375132624598},
1_1_20060712,1152662400000,{NDWI=0.17990176348369633},{NDWI=0.17343027747812725},LANDSAT/LT5_L1T_32DAY_NDWI/20060712,{NDWI=0.12227900399324637},{NDWI=0.014952154817580363},
1_1_20060813,1155427200000,{NDWI=0.04276774789936892},{NDWI=0.02551344862828652},LANDSAT/LT5_L1T_32DAY_NDWI/20060813,{NDWI=0.10620384613422965},{NDWI=0.011279256933703127},
1_1_20060914,1158192000000,{NDWI=0.06545165837000697},{NDWI=0.05400027111172676},LANDSAT/LT5_L1T_32DAY_NDWI/20060914,{NDWI=0.0664730788404068},{NDWI=0.004418670210522938},
1_1_20061016,1160956800000,{NDWI=0.2706472015704544},{NDWI=0.26209142431616783},LANDSAT/LT5_L1T_32DAY_NDWI/20061016,{NDWI=0.02701777399868106},{NDWI=7.299601118438063E-4},
1_1_20061117,1163721600000,{NDWI=0.7429250677912669},{NDWI=0.7418106272816658},LANDSAT/LT5_L1T_32DAY_NDWI/20061117,{NDWI=0.02574622336892851},{NDWI=6.628680177627606E-4},
1_1_20061219,1166486400000,{NDWI=0.85528707078525},{NDWI=0.8564930731737161},LANDSAT/LT5_L1T_32DAY_NDWI/20061219,{NDWI=0.02751250944063892},{NDWI=7.569381757212456E-4},
1_1_20070101,1167609600000,{NDWI=0.85528707078525},{NDWI=0.8564930731737161},LANDSAT/LT5_L1T_32DAY_NDWI/20070101,{NDWI=0.02751250944063892},{NDWI=7.569381757212456E-4},
1_1_20070202,1170374400000,{NDWI=0.9235465759867092},{NDWI=0.9343771229678687},LANDSAT/LT5_L1T_32DAY_NDWI/20070202,{NDWI=0.03139621251783224},{NDWI=9.85722160464886E-4},
1_1_20070306,1173139200000,{NDWI=0.771385956446252},{NDWI=0.780641607518466},LANDSAT/LT5_L1T_32DAY_NDWI/20070306,{NDWI=0.03359196672592746},{NDWI=0.0011284202285158176},
1_1_20070407,1175904000000,{NDWI=0.8761585772387436},{NDWI=0.8917372070826017},LANDSAT/LT5_L1T_32DAY_NDWI/20070407,{NDWI=0.04020591231857029},{NDWI=0.0016165153853685626},
1_1_20070509,1178668800000,{NDWI=-0.014352173434892852},{NDWI=-0.04145779653355993},LANDSAT/LT5_L1T_32DAY_NDWI/20070509,{NDWI=0.14210066052175666},{NDWI=0.020192597720719532},
1_1_20070610,1181433600000,{NDWI=0.16392347913286914},{NDWI=0.14850360010637015},LANDSAT/LT5_L1T_32DAY_NDWI/20070610,{NDWI=0.13631001792562758},{NDWI=0.01858042098688491},
1_1_20070712,1184198400000,{NDWI=0.12473093341449476},{NDWI=0.1133770914240317},LANDSAT/LT5_L1T_32DAY_NDWI/20070712,{NDWI=0.11721969116926081},{NDWI=0.013740455997816883},
1_1_20070813,1186963200000,{NDWI=0.15957058668166996},{NDWI=0.15036673145368695},LANDSAT/LT5_L1T_32DAY_NDWI/20070813,{NDWI=0.14033228559680816},{NDWI=0.01969315038082413},
1_1_20070914,1189728000000,{NDWI=-0.009196647062662232},{NDWI=-0.029137575134102787},LANDSAT/LT5_L1T_32DAY_NDWI/20070914,{NDWI=0.10637547732481595},{NDWI=0.011315742176082432},
1_1_20071219,1198022400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_32DAY_NDWI/20071219,{NDWI=null},{NDWI=null},
1_1_20080101,1199145600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_32DAY_NDWI/20080101,{NDWI=null},{NDWI=null},
1_1_20080202,1201910400000,{NDWI=0.5765539804170976},{NDWI=0.5837365694948145},LANDSAT/LT5_L1T_32DAY_NDWI/20080202,{NDWI=0.03123738921145107},{NDWI=9.757744847476796E-4},
1_1_20080305,1204675200000,{NDWI=0.9009773579012391},{NDWI=0.9502680574854215},LANDSAT/LT5_L1T_32DAY_NDWI/20080305,{NDWI=0.09067356903032195},{NDWI=0.00822169612069656},
1_1_20080406,1207440000000,{NDWI=0.9272674838274192},{NDWI=0.9424872395524568},LANDSAT/LT5_L1T_32DAY_NDWI/20080406,{NDWI=0.038155691279704876},{NDWI=0.0014558567770321467},
1_1_20080508,1210204800000,{NDWI=0.05510509928298538},{NDWI=0.06873002385391909},LANDSAT/LT5_L1T_32DAY_NDWI/20080508,{NDWI=0.13715312030836085},{NDWI=0.018810978410319708},
1_1_20080609,1212969600000,{NDWI=0.1805708766397827},{NDWI=0.16979614254974185},LANDSAT/LT5_L1T_32DAY_NDWI/20080609,{NDWI=0.12545650781517245},{NDWI=0.015739335353178424},
1_1_20080711,1215734400000,{NDWI=0.18635934490215902},{NDWI=0.18557866248819563},LANDSAT/LT5_L1T_32DAY_NDWI/20080711,{NDWI=0.11799183279384577},{NDWI=0.013922072606050858},
1_1_20080812,1218499200000,{NDWI=0.05956404554181668},{NDWI=0.04859528069694837},LANDSAT/LT5_L1T_32DAY_NDWI/20080812,{NDWI=0.1178247164065392},{NDWI=0.013882663796281388},
1_1_20080913,1221264000000,{NDWI=0.03590289575841725},{NDWI=0.021185362664982676},LANDSAT/LT5_L1T_32DAY_NDWI/20080913,{NDWI=0.10473659949008847},{NDWI=0.010969755272747201},
1_1_20081015,1224028800000,{NDWI=0.05059410083022389},{NDWI=0.029720958843827246},LANDSAT/LT5_L1T_32DAY_NDWI/20081015,{NDWI=0.08606931572334306},{NDWI=0.007407927109084509},
1_1_20081116,1226793600000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_32DAY_NDWI/20081116,{NDWI=null},{NDWI=null},
1_1_20081218,1229558400000,{NDWI=0.9179991275188741},{NDWI=0.9432688961949265},LANDSAT/LT5_L1T_32DAY_NDWI/20081218,{NDWI=0.1316562671119818},{NDWI=0.017333372669861503},
1_1_20090101,1230768000000,{NDWI=0.8678096299535374},{NDWI=0.8584347628817266},LANDSAT/LT5_L1T_32DAY_NDWI/20090101,{NDWI=0.03934194770041462},{NDWI=0.001547788848862159},
1_1_20090202,1233532800000,{NDWI=0.30163428514700114},{NDWI=0.293141583843929},LANDSAT/LT5_L1T_32DAY_NDWI/20090202,{NDWI=0.23594092102836067},{NDWI=0.055668118215711125},
1_1_20090306,1236297600000,{NDWI=0.9162718671539875},{NDWI=0.9471342302542591},LANDSAT/LT5_L1T_32DAY_NDWI/20090306,{NDWI=0.20620549281358222},{NDWI=0.04252070526649231},
1_1_20090407,1239062400000,{NDWI=0.717579077951129},{NDWI=0.7219645586507074},LANDSAT/LT5_L1T_32DAY_NDWI/20090407,{NDWI=0.06237019795850106},{NDWI=0.00389004159338261},
1_1_20090509,1241827200000,{NDWI=0.3352292679002374},{NDWI=0.3353109386232164},LANDSAT/LT5_L1T_32DAY_NDWI/20090509,{NDWI=0.022177150952814795},{NDWI=4.918260243839342E-4},
1_1_20090610,1244592000000,{NDWI=0.20597562957889165},{NDWI=0.20848601594053465},LANDSAT/LT5_L1T_32DAY_NDWI/20090610,{NDWI=0.1329248694765647},{NDWI=0.017669020925361763},
1_1_20090712,1247356800000,{NDWI=0.15368768924985374},{NDWI=0.145183037016906},LANDSAT/LT5_L1T_32DAY_NDWI/20090712,{NDWI=0.13520324040719747},{NDWI=0.018279916216606434},
1_1_20090813,1250121600000,{NDWI=0.05549455069637665},{NDWI=0.033422813535882875},LANDSAT/LT5_L1T_32DAY_NDWI/20090813,{NDWI=0.11999223303646152},{NDWI=0.014398135989076489},
1_1_20090914,1252886400000,{NDWI=-0.00973766450402557},{NDWI=-0.03319659707851188},LANDSAT/LT5_L1T_32DAY_NDWI/20090914,{NDWI=0.11199187981436307},{NDWI=0.012542181144354743},
1_1_20091016,1255651200000,{NDWI=0.2716388677022695},{NDWI=0.27123584954634955},LANDSAT/LT5_L1T_32DAY_NDWI/20091016,{NDWI=0.01419420093884781},{NDWI=2.0147534029238808E-4},
1_1_20091117,1258416000000,{NDWI=0.5975693555552433},{NDWI=0.6044440161098134},LANDSAT/LT5_L1T_32DAY_NDWI/20091117,{NDWI=0.11925580290213575},{NDWI=0.01422194652583305},
1_1_20091219,1261180800000,{NDWI=0.45582291033344957},{NDWI=0.4582395801941554},LANDSAT/LT5_L1T_32DAY_NDWI/20091219,{NDWI=0.027290841558887814},{NDWI=7.447900329923182E-4},
1_1_20100101,1262304000000,{NDWI=0.23436115304492924},{NDWI=0.21835277783565032},LANDSAT/LT5_L1T_32DAY_NDWI/20100101,{NDWI=0.06223253025588167},{NDWI=0.003872887822049228},
1_1_20100202,1265068800000,{NDWI=0.835385846356823},{NDWI=0.8393339410021499},LANDSAT/LT5_L1T_32DAY_NDWI/20100202,{NDWI=0.026638372715280807},{NDWI=7.09602900918217E-4},
1_1_20100306,1267833600000,{NDWI=0.29156575563369197},{NDWI=0.2875023454427719},LANDSAT/LT5_L1T_32DAY_NDWI/20100306,{NDWI=0.02622803278160634},{NDWI=6.879097035930168E-4},
1_1_20100407,1270598400000,{NDWI=0.9470747725604332},{NDWI=0.9584587577345043},LANDSAT/LT5_L1T_32DAY_NDWI/20100407,{NDWI=0.027906396651936963},{NDWI=7.787669740952386E-4},
1_1_20100509,1273363200000,{NDWI=0.29925169407913127},{NDWI=0.2994375125221584},LANDSAT/LT5_L1T_32DAY_NDWI/20100509,{NDWI=0.006866640917667303},{NDWI=4.715075749218285E-5},
1_1_20100610,1276128000000,{NDWI=0.11265969284947572},{NDWI=0.09972112754295612},LANDSAT/LT5_L1T_32DAY_NDWI/20100610,{NDWI=0.13569387712941863},{NDWI=0.018412828290413758},
1_1_20100712,1278892800000,{NDWI=0.18918462473905967},{NDWI=0.18598663906256357},LANDSAT/LT5_L1T_32DAY_NDWI/20100712,{NDWI=0.14246865428589978},{NDWI=0.020297317454035232},
1_1_20100813,1281657600000,{NDWI=0.12470074137402604},{NDWI=0.10787212900046644},LANDSAT/LT5_L1T_32DAY_NDWI/20100813,{NDWI=0.14986907975635214},{NDWI=0.02246074106701584},
1_1_20100914,1284422400000,{NDWI=-0.02454783330404543},{NDWI=-0.07451810931357053},LANDSAT/LT5_L1T_32DAY_NDWI/20100914,{NDWI=0.15194802138689706},{NDWI=0.023088201203392923},
1_1_20101016,1287187200000,{NDWI=0.783642308658933},{NDWI=0.7862652614712715},LANDSAT/LT5_L1T_32DAY_NDWI/20101016,{NDWI=0.03200835086847846},{NDWI=0.0010245345253196258},
1_1_20101117,1289952000000,{NDWI=0.2843075602984242},{NDWI=0.27079209208488464},LANDSAT/LT5_L1T_32DAY_NDWI/20101117,{NDWI=0.08172994769487771},{NDWI=0.006679784350207447},
1_1_20101219,1292716800000,{NDWI=0.8699584787897401},{NDWI=0.8742370076325475},LANDSAT/LT5_L1T_32DAY_NDWI/20101219,{NDWI=0.031698993284051305},{NDWI=0.0010048261752223298},
1_1_20110101,1293840000000,{NDWI=0.8699584787897401},{NDWI=0.8742370076325475},LANDSAT/LT5_L1T_32DAY_NDWI/20110101,{NDWI=0.031698993284051305},{NDWI=0.0010048261752223298},
1_1_20110202,1296604800000,{NDWI=0.5004869767641484},{NDWI=0.5168393935476031},LANDSAT/LT5_L1T_32DAY_NDWI/20110202,{NDWI=0.1528472955136836},{NDWI=0.02336229574584732},
1_1_20110306,1299369600000,{NDWI=0.7972074465975603},{NDWI=0.8033624351024627},LANDSAT/LT5_L1T_32DAY_NDWI/20110306,{NDWI=0.024668433125112736},{NDWI=6.085315928481594E-4},
1_1_20110407,1302134400000,{NDWI=0.873068727596632},{NDWI=0.8823274441740729},LANDSAT/LT5_L1T_32DAY_NDWI/20110407,{NDWI=0.029980744184389993},{NDWI=8.988450218498344E-4},
1_1_20110509,1304899200000,{NDWI=0.9353074391177489},{NDWI=0.9505648161913898},LANDSAT/LT5_L1T_32DAY_NDWI/20110509,{NDWI=0.03322604418039741},{NDWI=0.0011039700118777205},
1_1_20110610,1307664000000,{NDWI=0.05023273639629752},{NDWI=0.019600552022457123},LANDSAT/LT5_L1T_32DAY_NDWI/20110610,{NDWI=0.1811246920703546},{NDWI=0.03280615407758077},
1_1_20110712,1310428800000,{NDWI=0.2302535603926909},{NDWI=0.23604705842102275},LANDSAT/LT5_L1T_32DAY_NDWI/20110712,{NDWI=0.1490853615394848},{NDWI=0.02222644502535889},
1_1_20110813,1313193600000,{NDWI=0.06297561417583471},{NDWI=0.0660840725669494},LANDSAT/LT5_L1T_32DAY_NDWI/20110813,{NDWI=0.020139937975038862},{NDWI=4.056171016384125E-4},
1_1_20110914,1315958400000,{NDWI=0.15583957996084527},{NDWI=0.11522932158362481},LANDSAT/LT5_L1T_32DAY_NDWI/20110914,{NDWI=0.14044689911582706},{NDWI=0.019725331471251304},
1_1_20111016,1318723200000,{NDWI=0.028432878963876237},{NDWI=-0.011932572791058766},LANDSAT/LT5_L1T_32DAY_NDWI/20111016,{NDWI=0.15053430584318442},{NDWI=0.02266057723568939},
1_1_20111117,1321488000000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_32DAY_NDWI/20111117,{NDWI=null},{NDWI=null},
1_1_20120406,1333670400000,{NDWI=null},{NDWI=null},LANDSAT/LT5_L1T_32DAY_NDWI/20120406,{NDWI=null},{NDWI=null},
1_2_19990509,926208000000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_32DAY_NDWI/19990509,{NDWI=null},{NDWI=null},
1_2_19990610,928972800000,{NDWI=0.029287152368784188},{NDWI=0.0350011173813116},LANDSAT/LE7_L1T_32DAY_NDWI/19990610,{NDWI=0.16459594219208845},{NDWI=0.027091824186101322},
1_2_19990712,931737600000,{NDWI=0.18709764429777012},{NDWI=0.193325889252481},LANDSAT/LE7_L1T_32DAY_NDWI/19990712,{NDWI=0.13480760116549345},{NDWI=0.018173089331994755},
1_2_19990813,934502400000,{NDWI=0.11763825252623378},{NDWI=0.11140144997557928},LANDSAT/LE7_L1T_32DAY_NDWI/19990813,{NDWI=0.08601473931260332},{NDWI=0.007398535379015109},
1_2_19990914,937267200000,{NDWI=0.0028414288161824615},{NDWI=-0.013873232839008173},LANDSAT/LE7_L1T_32DAY_NDWI/19990914,{NDWI=0.08675505625156602},{NDWI=0.007526439785212383},
1_2_19991016,940032000000,{NDWI=-0.03137864501343324},{NDWI=-0.05863598515944822},LANDSAT/LE7_L1T_32DAY_NDWI/19991016,{NDWI=0.10703088886914461},{NDWI=0.011455611172119184},
1_2_19991117,942796800000,{NDWI=0.4316061888684732},{NDWI=0.4188703220823537},LANDSAT/LE7_L1T_32DAY_NDWI/19991117,{NDWI=0.08042799602804508},{NDWI=0.006468662545087236},
1_2_19991219,945561600000,{NDWI=0.8528255788489097},{NDWI=0.8548462328626149},LANDSAT/LE7_L1T_32DAY_NDWI/19991219,{NDWI=0.021239413328273185},{NDWI=4.5111267852922867E-4},
1_2_20000101,946684800000,{NDWI=0.8528255788489097},{NDWI=0.8548462328626149},LANDSAT/LE7_L1T_32DAY_NDWI/20000101,{NDWI=0.021239413328273185},{NDWI=4.5111267852922867E-4},
1_2_20000202,949449600000,{NDWI=0.7922888273070703},{NDWI=0.8156627098719279},LANDSAT/LE7_L1T_32DAY_NDWI/20000202,{NDWI=0.10071444241232529},{NDWI=0.010143398910425587},
1_2_20000305,952214400000,{NDWI=0.9269684901909352},{NDWI=0.9297978907682319},LANDSAT/LE7_L1T_32DAY_NDWI/20000305,{NDWI=0.015523117002746627},{NDWI=2.4096716148096141E-4},
1_2_20000406,954979200000,{NDWI=0.924729808202695},{NDWI=0.9386330911987706},LANDSAT/LE7_L1T_32DAY_NDWI/20000406,{NDWI=0.0377227723290988},{NDWI=0.0014230075521930218},
1_2_20000508,957744000000,{NDWI=-0.07307055307507339},{NDWI=-0.11527216713875532},LANDSAT/LE7_L1T_32DAY_NDWI/20000508,{NDWI=0.17756839044307027},{NDWI=0.031530533284542646},
1_2_20000609,960508800000,{NDWI=0.1771711877984844},{NDWI=0.18185935258865357},LANDSAT/LE7_L1T_32DAY_NDWI/20000609,{NDWI=0.13062145542280482},{NDWI=0.017061964616771785},
1_2_20000711,963273600000,{NDWI=0.19285366777592627},{NDWI=0.19643413059173093},LANDSAT/LE7_L1T_32DAY_NDWI/20000711,{NDWI=0.07244638233481669},{NDWI=0.005248478313402439},
1_2_20000812,966038400000,{NDWI=0.13712089306249675},{NDWI=0.12668969149285175},LANDSAT/LE7_L1T_32DAY_NDWI/20000812,{NDWI=0.0775567619817855},{NDWI=0.006015051329099329},
1_2_20000913,968803200000,{NDWI=-0.0428963959917087},{NDWI=-0.056492832612316565},LANDSAT/LE7_L1T_32DAY_NDWI/20000913,{NDWI=0.08390436234868573},{NDWI=0.0070399420211395515},
1_2_20001015,971568000000,{NDWI=0.9298928205922625},{NDWI=0.946227530571928},LANDSAT/LE7_L1T_32DAY_NDWI/20001015,{NDWI=0.042375641085756206},{NDWI=0.0017956949574288292},
1_2_20001116,974332800000,{NDWI=0.2512564868565991},{NDWI=0.25044690218626287},LANDSAT/LE7_L1T_32DAY_NDWI/20001116,{NDWI=0.026472512757388583},{NDWI=7.007939316901013E-4},
1_2_20001218,977097600000,{NDWI=0.42799437598647905},{NDWI=0.4254549741744995},LANDSAT/LE7_L1T_32DAY_NDWI/20001218,{NDWI=0.01086206202210707},{NDWI=1.1798439137210073E-4},
1_2_20010101,978307200000,{NDWI=0.7042544472182567},{NDWI=0.7038538140746263},LANDSAT/LE7_L1T_32DAY_NDWI/20010101,{NDWI=0.013231764528978519},{NDWI=1.7507959255033413E-4},
1_2_20010202,981072000000,{NDWI=0.8135166919686323},{NDWI=0.8005286157131195},LANDSAT/LE7_L1T_32DAY_NDWI/20010202,{NDWI=0.03718015874754019},{NDWI=0.001382364204492289},
1_2_20010306,983836800000,{NDWI=0.9419004687357788},{NDWI=0.9486971130737891},LANDSAT/LE7_L1T_32DAY_NDWI/20010306,{NDWI=0.022651306575183775},{NDWI=5.130816895629637E-4},
1_2_20010407,986601600000,{NDWI=0.9056546993684862},{NDWI=0.9266678438736842},LANDSAT/LE7_L1T_32DAY_NDWI/20010407,{NDWI=0.05549275007908331},{NDWI=0.0030794453113396005},
